15	L5NXCV096567204	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051924883	0433C2264B8D	0433C2264B89	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
16	L5NXCV09656820B	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052017703	087190286FD0	087190286FCC	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
17	L5NXCV096569202	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052023642	08719028D0B0	08719028D0AC	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
18	L5NXCV096570206	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051911666	08719027A401	08719027A3FD	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
19	L5NXCV096571205	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052124050	08719055F644	08719055F640	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
20	L5NXCV096572205	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051915930	087190278886	087190278882	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
21	L5NXCV096573204	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052022603	08719028A789	08719028A785	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
22	L5NXCV096574204	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052010169	08719027A6EF	08719027A6EB	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
23	L5NXCV096575203	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02052024961	0CDD24D38726	0CDD24D38722	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
24	L5NXCV09657620B	90NX02K1-M06870	AS B9450F 10510U/1DD/16G/JP//B9450FA-1ABM/WOC/V/WAX/A33		NBCVL500007560	CQABNB02051915755	08719027FB4F	08719027FB4B	B9450FA-BM0323R				4718017675888	192876675885					1900/01/01 0:00:00	N01-020208	1															2010	2020/06/24 10:02:00	151120021002524	1900/01/01 0:00:00			0	NULL	NULL	NULL	NULL
